Accession,Symbol,BT549,HS578T,MCF7,MCF7ADR,MDAMB231,MDAMB435,T47D,SF268,SF295,SF539,SNB19,SNB75,U251,COLO205,HCC2998,HCT116,HCT15,HT29,KM12,SW620,CCRFCEM,HL60,K562,MOLT4,RPMI8226,SR,LOXIMVI,M14,MALME3M,SKMEL2,SKMEL28,SKMEL5,UACC257,UACC62,A549,EKVX,H226,H23,H322M,H460,H522,HOP62,HOP92,IGROV1,OVCAR3,OVCAR4,OVCAR5,OVCAR8,SKOV3,DU145,PC3,7860,A498,ACHN,CAKI1,RXF393,SN12C,TK10,UO31
IPI00456758,RPL27A,803580,101410,619730,1251900,1382300,571380,686760,53170000,178390,474720,0,0,589180,0,48493,139520,112940,597850,957270,974810,47051,953620,152130,195380,0,561010,1334300,773180,148460,136810,0,0,0,3278500,558560,0,0,237300,91618,921450,0,26157,350210,0,0,1041800,659730,5620500,644510,1079400,1386200,0,186860,383770,0,487970,692070,362810,881690
IPI00456864,ZNF141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14627,0,0,0,0,0,0,0,0,0,0,0,0,0,4773.6,0,0,0,0,0
IPI00456888,TMEM223,0,54862,271750,175770,123600,108830,156330,0,0,146210,0,0,0,0,0,57886,40223,148680,95374,0,115080,0,0,80041,0,0,330570,0,0,34352,0,0,0,450210,143230,21828,297190,80140,114890,0,0,0,172640,0,30348,421050,0,0,1200400,164560,0,0,0,51543,0,0,0,190420,79538
IPI00456925,DBNL,674300,1079000,610110,2305000,1941200,1264500,2162900,4646400,3297800,2645100,7957200,2237400,4046100,607890,833480,632910,497440,3087400,1268600,2681800,4776600,4260400,1154400,1364200,3415300,1168100,261140,3756700,697330,111990,0,6821600,6307800,5132400,539350,80851,2789400,643120,333370,927240,1243900,0,608300,1280700,158210,2852600,0,1863300,0,2012100,1306200,1180700,1316800,206260,982710,9044400,2362100,188900,879570
IPI00456965,COQ5,50333,0,540260,0,0,0,107400,0,80963,0,0,0,0,0,243490,0,0,51392,27833,168730,0,0,0,0,0,164410,23906,0,125130,0,32524,0,0,0,284040,0,0,0,185400,260890,344460,20759,0,13541,0,0,225160,0,780880,0,111530,0,0,0,0,0,0,67433,0
IPI00456969,DYNC1H1,2367800,118260,2207100,5281600,2954400,806500,1906700,21186000,686730,1152300,1084100,1689100,2470800,550510,2533200,731600,655070,1093100,1330000,1908900,914340,2663000,282720,2481200,1668200,378190,572980,11320000,1082800,70197,56723,10340000,5634300,7230500,1212600,74270,3626900,466280,3362.2,2751200,1480000,46788,483140,247960,635950,936480,2994600,3150600,1420400,1793100,1196600,514470,2536300,2075400,1104400,1688900,2359300,857260,3306900
IPI00456970,CDK13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3423.8,0,0,2248.4,0,0,0,0,0,0,0,27584,0,47388,0,0,17070,4368.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00456981,MZT1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112560,0,85182,950570,473140,0,14002000,0,0,0,314150,0,0,0,0,0,0,0,9803.4,0,0,3098300,0,0,0,0,0,0,0,0,104700,0,161260,389510,0,0,2015900,1306700,0,0,0,0
IPI00456983,ATP11A,0,0,0,0,0,0,0,0,0,0,0,0,0,113070,30646,0,0,18506,10822,0,0,215330,0,0,0,17613,0,33052,4314.3,0,0,74775,470010,0,0,35670,0,0,0,0,0,0,0,0,0,38022,93686,0,0,0,0,0,0,0,0,0,0,0,0
IPI00457243,ARHGEF5,4743.6,7579.4,0,19991,4189.7,0,0,0,3006.8,0,0,3642.1,15222,51880,0,0,1011.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3611.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13244,0,75000,0,0,0,0,0,0,0,1656.8
IPI00457284,GPATCH8,0,0,5163.6,5341.5,6946.2,0,0,1125100,0,0,0,0,0,0,5804.7,0,2280.6,90204,0,165160,2541.1,0,0,54229,0,0,0,0,0,0,0,6020.1,0,12324,0,0,18869,12461,0,0,0,2585.3,0,0,0,0,0,0,0,0,10608,0,0,0,0,7400.8,2487.8,0,0
IPI00464952,SRSF11,2714100,770960,2347100,5383900,2826900,987420,1679900,2557300,640480,2336400,4229100,1300900,3335500,285840,1513000,647230,1039800,2043600,700130,2709400,3537900,2778900,4202500,7379500,2464900,4527800,1452600,11374000,632540,771790,1399100,2931800,5535700,4668200,1821400,529780,1972200,1100500,122040,4226100,2051300,1113400,3331600,914470,546460,8602000,0,2777100,1545900,2825400,2756500,13036,716630,1861900,930130,3888900,3287800,762200,440740
IPI00464963,HEMGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00464968,COX1 (includes EG:140539),536370,0,680950,3948600,336540,0,183660,0,953660,216410,565160,1032400,90781,1368100,5155400,271610,0,2379700,480070,0,0,3917400,0,78018,932390,231230,0,264230,0,0,0,4748500,2289400,1002600,0,0,830940,0,0,3598400,2498600,0,202670,51089,0,0,549570,0,225490,0,316660,0,1134500,610910,0,0,243570,245760,0
IPI00464978,IRS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372870,0,0,0,0,0,0,0,0,0,0,0,243820,244390,0,0,0,0,5683.8,0,0,0,0,0,6440.1,20620,0,0,0,0,0,0,7054.4,29503,0,0,780120,0,0,0
IPI00464979,SUCLA2,1670700,1557400,2659200,5556500,1494900,391880,817700,741200,985530,2348000,12176000,749410,4764200,2634400,6396900,940680,581020,1914600,1403400,3314500,1625200,3669800,556900,1386700,0,5171600,583830,1140000,3497400,1292000,277530,6486100,11647000,3931900,1701000,63327,7208100,1275200,1174300,5187300,561520,496560,1839500,316980,94637,14936000,5881700,5640700,4266200,1475900,3702800,0,2115000,611510,4523600,2339000,149170,1279700,1225400
IPI00464980,SIN3B,0,0,0,6690.4,0,0,0,0,5383.3,0,26449,4214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,69559,0,0,2973.9,0,3621.6,0,95455,0,0,33497,4306,4537.9,0,8152.7,0,0,0,5038.3,0,12039,0,7724.5,0,4926.1,17035,2524.1,0,1688.6,7451,0,0,0,0
IPI00464993,AGPAT2,0,0,0,571490,37298,0,0,0,146290,0,157660,0,0,0,0,0,0,635640,0,0,0,0,0,0,0,0,0,1339900,0,0,0,0,0,0,408500,0,0,0,0,0,0,0,0,0,0,0,105030,0,120090,0,0,0,0,0,0,0,43613,0,0
IPI00464999,HEATR6,0,0,1142900,99721,17677,0,22454,213660,101310,0,0,4842.3,15383,5447.5,8896,24806,2620.6,0,0,187780,0,0,117390,39997,0,0,3458.2,9914.2,5792.3,0,2090.5,268320,0,316320,11363,3138.5,0,25839,0,23016,49407,5022.9,4719.6,5669,0,0,0,65522,0,152370,18122,0,0,8147.9,13135,12316,39956,5908.1,8466.1
IPI00465028, ,128280000,35458000,247050000,147810000,136030000,146950000,38827000,371330000,83290000,39546000,121950000,23700000,83822000,133690000,65260000,62973000,28339000,199810000,76079000,286040000,86453000,323420000,97368000,117570000,215920000,127660000,66752000,320580000,41247000,37741000,8820100,147170000,120800000,392790000,119150000,18273000,88965000,80940000,52801000,120430000,66989000,32514000,24505000,27330000,31800000,255570000,148750000,186720000,71178000,112550000,102280000,23910000,144270000,115980000,74017000,273330000,56746000,82858000,118250000
IPI00465034,SLC25A26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208950,25739,0,0,0,0,0,0,563870,0,174260,0,0,0,0,0,0,46877,0,0,110350,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00465038,FBLN2,328450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19321,0,0,0,0,0,0,0,0,0,0
IPI00465044,RCC2,2681400,1263500,6622700,2673500,2029900,4318000,1545400,2032600,2096200,3168600,9313600,1775900,10201000,11451000,586020,2414200,587200,5391400,3758800,13897000,12478000,37919000,15451000,12859000,23100000,2830700,475200,14605000,866190,471780,226730,4009100,12310000,12570000,709570,528710,217460,3201000,497960,7335300,2262300,712230,365950,2009800,247130,8703800,2887800,3199600,2551600,2482100,2674700,2213900,1427700,846270,3385100,11989000,2953100,3521000,1085600
IPI00465045,DIP2B,48772,0,51138,16535,0,22036,4133.5,0,22479,0,0,14661,44402,39830,0,16736,1521.8,3829.1,42540,160900,20487,184110,103040,134890,0,184050,0,1143500,65522,0,8763.2,358090,2931300,1165800,33231,10831,210710,12075,0,17195,29264,0,0,77569,1149,142940,0,39020,22647,0,22750,41246,303670,6541.4,55009,0,299270,7145.5,49743
IPI00465048,RUFY2,0,0,0,0,96179,0,0,0,16670,0,96684,0,0,0,0,32121,0,0,0,0,0,0,0,0,0,0,0,131240,0,0,0,0,0,0,0,0,139950,0,0,0,19019,10253,0,0,0,0,0,38416,74368,0,0,0,0,0,0,0,37812,0,0
IPI00465050,LLGL2,0,0,133910,0,0,0,45915,0,0,0,0,0,0,109270,876030,61870,263990,42970,0,0,0,0,0,0,0,0,0,0,0,33562,0,0,0,0,193690,13710,0,0,4141.6,0,30884,0,0,0,0,64151,83244,24248,0,0,0,0,10303,0,0,0,0,37857,0
IPI00465054,THUMPD1,202320,174290,2181700,1172700,541880,181050,52540,32829,1016900,513780,850490,590280,760000,463770,646320,541760,167560,1240200,371160,1535800,533680,1187400,3070800,557990,1298600,237640,212090,1117100,194910,115080,90671,513590,1914500,1321600,998000,133870,1254900,265140,279130,1740000,71941,37757,274840,334960,10893,438420,1227600,864770,247040,71404,367430,129570,656960,1548600,419760,663550,549090,249020,796580
IPI00465059,RHOT2,0,148640,2022700,8080100,134540,348980,426430,811200,448480,522260,2640900,403010,2119600,618400,901800,233530,57427,653390,161050,449720,20251,117290,1660900,382860,915820,404670,135130,0,98364,80137,357390,2516800,1639200,6799500,1933000,89915,370260,344080,10834,1327300,2138700,134940,412800,1177700,166120,774540,101230,1482500,1094300,1171000,2113200,1606500,1149000,997250,565310,228820,1284100,665120,948400
IPI00465070, ,10083000,1575100,22457000,12603000,10131000,7950200,2585400,77807000,2461300,6948900,328610,232240,486900,11537000,1135700,4597300,6321000,8220300,6800100,2745600,24810000,26134000,19443000,9771900,56003000,3677400,3579900,32914000,1494700,1039000,0,1418200,1357900,32028000,3536900,0,3467100,8823400,2103900,18227000,8141100,0,5877200,25143,1494600,26508000,3906800,12141000,9845200,12986000,11717000,0,4363600,2939800,1140400,0,1879100,7431700,2059600
IPI00465074,KLC3,0,0,0,55152,0,0,27012,0,0,28266,0,0,0,0,0,94501,0,0,0,0,0,0,0,0,0,0,0,33456,0,0,0,0,0,0,0,0,0,0,0,0,60074,0,0,0,0,0,0,0,0,0,0,0,0,31156,49289,0,0,0,0
IPI00465085,NAPRT1,0,168530,0,3574000,150040,1104300,0,0,0,0,0,475020,0,2600700,1090500,1036300,333690,3407900,234930,388310,828490,0,223060,0,9649200,2051700,0,5449000,136900,0,32207,2979700,8142600,1467600,0,1154800,150880,230200,0,0,0,38608,0,0,0,4154300,13058000,3993400,1271000,3221300,0,0,57640,0,0,0,0,0,0
IPI00465087,BAP1,0,0,0,9907.5,0,0,0,27599,0,0,0,0,0,7000.8,0,0,0,0,0,0,0,0,39334,0,0,0,0,79223,9588.3,0,6715.9,42883,25560,17627,0,0,0,0,0,0,0,4310.9,0,0,0,52393,0,0,7963.9,0,0,0,0,110430,0,0,0,0,0
IPI00465105,DNAJA4,709320,0,247630,0,254750,0,0,232290,0,71204,404340,36459,817940,0,225900,0,0,0,29435,226850,233790,0,471120,39166,0,0,0,1360600,619870,0,0,452190,0,0,0,0,133160,242080,0,0,71145,0,0,0,0,0,0,0,69049,374810,0,0,0,95300,0,470760,0,0,77758
IPI00465113,EXD2,0,0,320670,713110,0,0,0,18359,5268.2,0,153950,22982,80919,10055,390890,0,7677.8,0,44602,41473,0,0,18578,0,7455.9,12624,0,0,12193,0,23775,138060,49826,407280,116660,31006,0,0,6242.9,47281,59768,30521,63191,22983,35994,372730,0,248570,74906,99690,889410,0,0,0,0,188610,525060,0,0
IPI00465119,RABGAP1L,0,0,0,0,0,0,0,250450,0,0,687050,0,0,0,0,0,0,335710,0,0,44029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68281,0,0,0,30606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00465123,AP5Z1,63970,54292,139410,492740,9074.3,0,0,0,0,101850,354230,24321,149520,20421,42290,136570,40587,127180,170050,89505,0,0,188390,0,44203,4379.6,16115,580010,9526.4,21389,0,671310,1098000,452820,26589,0,173430,0,0,296920,69151,17221,119530,53947,0,0,36247,343970,14168,290740,56402,65033,59974,82939,1778.1,800800,279160,158300,58638
IPI00465132,COPE,1506400,1226200,5282200,5625100,4759700,1449700,5947500,21215000,3947900,4646300,4485500,5109300,4091900,3829500,2152800,2131800,440210,5477500,624900,2812000,1360200,8594700,2154100,0,6606900,2939600,1094300,14695000,733530,1676700,0,2537600,992020,12200000,0,646670,1789700,1587300,1472900,2836200,1865100,0,864280,1337000,500470,6491600,3108700,3872200,1077000,2742100,1740700,5095.7,7330100,1141200,4852900,3032700,573390,258330,3819900
IPI00465139,SCD5 (includes EG:117369),0,0,0,244760,0,0,0,0,0,0,0,0,336680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916910,0,0,0,137020,0,0,0,24948,0,0,0,169420,1589100,436240,34245,68820,0,0,0,0,0,33667,0,0,0,0
IPI00465152,SP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317030,0,273620,0,0,0,149970,0,0,0,1371300,0,0,0,0,0,0,0,0,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,102710,0,0,0,0,0,0,0,0
IPI00465154,CNST,0,0,0,16269,7543.2,28097,15659,0,0,0,0,0,471040,6542.9,0,0,0,0,0,1510300,0,0,0,16635,0,60138,5016.2,35260,43866,0,11090,57453,0,92611,0,0,0,0,3092.2,0,0,0,21093,17654,0,49009,0,0,3721.7,0,0,0,0,0,0,0,0,5957.5,9588.5
IPI00465160,ABCF3,19740,62833,327060,751300,494980,145790,1772300,96052,112080,47825,465900,13832,588460,232040,229330,401360,36235,228900,139930,116100,7041.3,219160,1248200,132570,567600,63360,35000,4419300,111770,27908,11056,556140,757370,780750,105240,61017,81039,717610,0,146590,116460,4519.1,51769,375190,0,50116,0,595020,104850,549890,2740300,177660,342850,0,33183,248130,1306300,43558,61154
IPI00465170,NT5DC3,83085,0,0,2069700,707910,217940,0,0,81779,0,3414000,42597,3564800,108010,222300,99985,0,0,74002,87301,0,79705,0,0,0,2878200,90275,1181100,741650,0,610210,3490400,5017100,798260,200320,31933,491610,110860,22259,685040,56855,52117,169220,203310,0,0,153510,331770,349650,47192,241290,0,221520,63067,196260,297160,182510,99520,253830
IPI00465187,ACE2 (includes EG:302668),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213730,0,0,0,0
IPI00465211,WDR92,49624,36438,26701,36969,92395,0,0,0,0,0,0,0,0,0,21218,18645,0,64853,0,40365,58973,0,0,0,0,12614,0,68761,0,0,0,0,0,0,0,0,0,0,0,0,0,91884,12411,0,19995,0,0,100650,222860,192350,64763,0,41602,19797,41049,0,55632,0,14078
IPI00465213,ANXA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19139000,23367,0,28982,0,0,30256,0,0,0,0,0,27234,0,0,93566,0,0,0,0,1284800,0,0,0,167430,27342,0,0,116210,62588,192820,0,0,0,0,0,0,0,0,463460,0,0,0,0,0
IPI00465222, ,0,0,0,0,0,0,0,16929,326830,0,0,0,0,65547,0,0,0,0,209540,0,0,1770100,0,141620,0,0,0,0,8429,6236.4,0,0,358790,10835,218610,0,0,174450,0,286330,0,0,0,0,0,523520,0,0,0,244230,323350,0,42427,0,0,582650,0,0,0
IPI00465233,EIF3L,2450300,2736800,3725300,5457200,6847300,5964800,714500,13826000,2916100,1582900,9357200,1600900,7252000,2182400,2285700,5570100,1752900,2354000,1992700,12131000,4462800,7800000,5643700,1424200,5661100,3416600,2704600,13383000,856140,417350,474870,8786900,8936700,8527700,5414200,324340,3222100,1937800,0,1327200,1163600,386350,1138400,1127900,338080,9542600,2011200,6771400,2318100,8267300,953850,20755,2093600,4876400,6165000,9707000,2378700,2917600,1281000
IPI00465238,C16orf62,0,0,0,0,10735,23089,22772,132200,0,0,0,55060,0,0,29121,0,3532.6,0,0,78814,7072.1,0,0,0,0,76776,1596.8,417960,25923,0,3542.3,239230,764690,381130,0,0,0,0,0,10422,27359,0,0,0,0,0,0,83857,0,0,0,0,10104,0,9364.1,9719.9,0,2583.8,6171.3
IPI00465248,ENO1,284970000,190630000,259460000,388200000,378090000,350340000,202380000,646840000,57749000,179150000,537350000,285050000,404370000,187070000,248950000,179530000,52641000,257470000,104090000,324790000,194650000,1093800000,303750000,216500000,79035000,293760000,117970000,1108900000,92246000,20036000,78098000,456930000,430050000,951970000,115160000,37541000,215290000,132620000,108550000,243390000,143930000,78308000,158990000,108220000,25015000,436380000,252530000,298030000,131110000,393140000,300070000,30573000,210080000,208810000,195640000,899290000,40346000,226720000,224640000
IPI00465256,AK3,5677600,790750,7817300,12717000,2096300,1075100,1736700,1452800,5402500,1361100,27533000,286790,4092800,781560,2174900,921710,508470,6671800,2080000,11012000,128430,1472900,3050300,156360,893800,7871300,2805100,7808200,4303200,1211800,268350,2348800,5922200,23204000,6453000,383200,10222000,209420,1711900,2346800,3651600,735970,1487300,0,6623400,18268000,18418000,1860400,3054300,4881100,6411400,122800,1717000,2132400,6126400,486250,2307200,754120,3705100
IPI00465261,ERAP2,0,640670,0,0,0,204280,0,1074100,4297300,5206.4,0,408040,0,245770,0,0,8092.1,747340,808.72,0,1461500,0,0,4618200,779260,52986,45961,3288800,0,5233.2,6478.2,0,482780,0,0,0,2469600,0,0,0,0,114770,0,74272,0,0,0,0,2246600,827860,0,97793,2101200,0,146080,2905400,0,0,1255400
IPI00465264,NLRX1,0,0,14021,11906,0,0,92011,547810,0,23547,0,330090,21933,0,7887.4,0,0,0,7206.4,0,0,0,74676,0,0,35617,0,0,14330,0,14382,18715,452170,23541,0,1559.1,31062,0,17946,0,44101,0,0,8025.5,237130,164040,27025,0,161450,0,14027,4281.5,32847,0,36078,0,11542,0,42675
IPI00465275,RANBP9,0,18514,0,243500,0,0,0,194250,0,0,129850,0,0,0,0,65036,34494,0,0,0,13567,0,162110,155860,106540,0,14996,0,0,0,0,0,63811,0,0,0,0,0,0,72293,49991,0,0,0,0,0,0,176110,0,0,21899,0,0,0,0,0,0,0,0
IPI00465290,DNAJC11,145530,59005,343820,2412700,424400,360560,0,36976,156360,49141,1978200,73985,205530,165050,608040,504860,383680,62375,465400,1472700,40182,206630,827860,289810,1393800,136210,96753,1978800,19576,16138,245200,693710,745920,842810,67295,60462,0,479440,0,185110,196040,209320,319660,453680,111970,785880,381510,0,208250,923490,337300,0,47435,710780,0,0,1234000,473500,0
IPI00465294,CDC5L,0,37228,149300,170550,0,0,114360,540970,0,111570,38038,0,0,0,11255,0,0,23251,80054,119830,54100,349930,105070,411940,0,158660,39005,223790,135860,0,0,137080,956540,0,25411,0,136230,0,111180,35684,143450,0,0,4939.8,0,1027900,0,162380,0,0,21244,12545,0,0,0,172510,73113,52035,0
IPI00465299,SLC12A6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16617,0,0,0,0,0,10626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00465308,PIGS,629330,1129400,418020,2664200,1713800,402190,1392400,1274100,1746600,1438100,3609300,1272100,2030100,101840,153990,148050,91562,2002800,260860,1203200,403710,1431200,413160,337330,1273200,3525300,562270,1586000,838320,437090,1504300,1376200,2771000,1864500,2772300,276010,4237000,383100,0,1204700,552420,192380,420460,973930,126540,2124000,0,218430,841850,3650100,30624,0,1019900,231040,365920,277340,261590,386800,357790
IPI00465310,SLC30A5,0,0,7374.2,0,0,0,0,0,0,0,0,0,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,42449,30508,0,2300.6,0,82167,172950,26189,21164,0,93996,0,0,0,0,0,0,0,10941,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00465315,CYCS,135240000,14623000,45708000,81988000,62135000,18580000,26162000,88044000,46883000,18343000,4964500,5310700,15514000,33834000,26511000,11460000,469260,20393000,25190000,7429000,3033200,19372000,73742000,199920,12847000,66846000,16336000,173520000,21207000,475680,478640,18406000,2390800,164530000,29333000,3425600,112870000,15044000,8859300,93748000,70451000,1212600,141180000,98351,151890,278030000,7365200,22211000,27732000,32098000,156560000,181210,34851000,16467000,892070,0,4471300,34041000,22543000
IPI00465319,CHPF,0,24063,0,0,0,0,0,0,0,215600,0,0,94250,0,0,0,9554.6,0,0,0,0,0,0,0,0,0,0,0,0,0,18467,0,319220,372450,0,0,0,0,0,0,0,0,0,71788,0,0,27814,0,0,0,0,0,0,0,0,0,546650,0,0
IPI00465343,ADH1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294890,0,0,0,0,0,0,0,0,0,0,0,0
IPI00465346,DSTYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40281,0,0,0,0,0,0,0,4550.9,0,1061700,9867.5,0,25237,640850,0,56477,0,0,0,0,0,0,0,19010,0,0,0,0,0,0,0,0,0,0,0,34692,0,0,0,0,0
IPI00465361,RPL13,0,60544,0,442240,0,0,0,38707000,237420,74501,0,133930,62158,0,0,0,0,556220,0,0,0,0,0,0,0,0,386650,0,0,0,0,0,0,582220,217690,0,629750,0,63702,322300,29221,0,104860,0,0,0,0,101210,0,66928,0,0,214970,49457,23045,0,0,0,37461
IPI00465373,CCBL2,79240,45676,226120,254890,576690,73715,0,1167100,0,255220,935680,221900,627100,0,5010300,46068,236710,433990,28018,0,581080,1365300,381150,889450,0,155550,0,2666200,679810,25878,122690,0,1174900,0,0,0,101670,104260,0,0,201570,14031,491230,0,53704,2173600,0,773280,74830,0,85733,0,265450,0,356470,0,0,0,0
IPI00465377,MXRA7,0,0,0,0,0,0,0,0,525770,0,2131300,0,487410,0,0,108550,0,0,0,0,0,0,0,0,0,738200,0,0,0,0,0,0,0,0,0,0,117640,0,0,0,0,0,996580,0,0,1238100,0,0,0,0,0,0,0,60945,907150,0,0,0,261360
IPI00465410,C12orf73,0,0,0,109060,0,0,0,0,0,0,0,0,0,0,0,44212,0,174550,28520,0,0,0,503730,0,0,0,0,0,0,0,0,0,0,499290,0,0,0,0,0,0,561790,0,104060,0,0,0,0,0,0,0,90245,0,0,0,0,0,0,0,0
IPI00465428,VPS13C,84190,25873,941.14,4091.1,17052,0,18536,509830,1213.1,14052,0,28218,96605,26392,3297.3,21445,4210.6,11517,7856.4,904.95,701610,0,8416.8,240330,346300,27923,8680.5,256470,60680,0,0,66673,173170,163930,38973,3473.9,76950,1732.9,0,5068.7,5518.4,177.56,1299.8,2901.8,0,0,43093,25413,27200,8210.3,0,0,16414,27925,31387,14077,6685.8,7918.7,48137
IPI00465431,LGALS3,53263000,8651400,230700,30170000,34186000,97116000,36249000,6606000,21611000,2638600,11449000,1593700,11558000,29040000,56433000,8631800,12035000,41574000,16745000,50084000,0,1975500,0,0,0,140080000,0,350570000,99472000,0,399510,317340000,115990000,249790000,8251800,1095800,7166300,1140000,72928000,92015000,155700,7064.5,13194000,24307000,13989000,43224000,167230000,18355000,41175000,25899000,60435000,509930,31098000,4752800,17285000,54747000,17732000,12152000,7189100
IPI00465432,NOMO1 (includes others),2776600,1196600,1528700,4673800,483960,358780,460700,1772900,4255800,3888500,1856600,1198200,3315900,495520,2852500,448230,697680,1615300,840000,1693000,733240,2525000,599130,283750,3443400,2008100,480630,4191100,1216900,877220,672820,3575600,6655500,10306000,1700200,169690,4582400,1697200,120180,2622700,390200,214550,1340100,180440,542870,7268800,2090500,541490,2334300,3871300,896170,592390,2756400,828110,341440,5657600,2838900,868260,1307000
IPI00465436,CAT,891990,1508500,1825700,1026100,1344300,338640,4788400,3838700,1543400,1576100,5643600,1389600,5004500,4049500,6196500,1485800,532510,5627400,992310,2793300,1681200,323380000,6141200,1047000,2584500,1628700,77256,5781000,3387400,2045000,270480,4716600,7192600,7215900,1106200,213000,4369900,315310,373120,0,4031500,67165,583030,2243300,1281000,1792100,2029100,355350,6789200,2114500,5756200,909460,8183100,982090,5416500,1727100,5890900,1758000,2146500
IPI00465447,CD200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313010
IPI00465457,CCNY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IPI00470359,TNNC1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4815700,0,0,0,0,138850,0,0,0,0,0,0,0,0
IPI00470361,KIRREL,0,0,0,146790,0,0,0,0,0,75849,0,0,0,52206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46668,24752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75621,0,0,0,0,0,0,0,0,254030,0,0,0,44709
IPI00470401,TMEM68,0,0,109390,0,0,0,0,0,0,122760,0,0,0,0,105670,36148,25391,0,0,0,0,0,0,0,0,17917,0,0,0,0,48931,0,219970,0,0,1276.6,0,0,0,179790,81076,1726.5,0,0,0,0,219690,0,0,0,0,0,0,66672,102530,0,0,27885,81976
IPI00470416,MTPAP,57172,0,0,191690,0,0,0,0,0,1555300,87832,0,279040,0,101910,181900,31220,52353,362130,762800,0,0,0,0,144450,0,0,113940,28799,55735,0,0,0,0,45225,3180.7,0,116960,0,0,120380,0,253640,25471,0,409860,0,0,94476,104240,36542,0,0,0,0,144090,0,152080,0
IPI00470418,DHRS7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554240,0,0,0
IPI00470422, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162220,101160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8529.3,0,0,566270,280940,0,0,0,162400,0,0,0,275560,0,0,33633
IPI00470446,ATG16L1,0,0,0,0,81465,0,0,0,0,0,0,56891,34832,0,0,4928.9,0,0,14305,0,0,0,0,0,0,0,0,0,0,0,0,93225,0,542100,0,0,0,13163,0,0,0,0,0,63657,9872.5,0,0,0,16976,0,263820,0,0,0,7010,0,234280,0,0
